Date,Close Price
2021-11-19,343.1099853515625
2021-12-10,342.5400085449219
2021-12-27,342.45001220703125
2021-12-29,341.95001220703125
2022-06-17,247.6499938964844
2022-09-20,242.4499969482422
2022-09-21,238.9499969482422
2022-09-22,240.97999572753903
2022-09-23,237.9199981689453
2022-09-26,237.4499969482422
2022-09-27,236.4100036621093
2022-09-28,241.07000732421875
2022-09-29,237.5
