Date,Close Price
2021-10-29,690.3099975585938
2021-11-17,691.6900024414062
2022-01-05,567.52001953125
2022-01-06,553.2899780273438
2022-01-14,525.6900024414062
2022-01-18,510.7999877929688
2022-01-20,508.25
2022-01-31,427.1400146484375
2022-02-01,457.1300048828125
2022-02-02,429.4800109863281
2022-03-14,331.010009765625
2022-05-11,166.3699951171875
2022-06-14,167.5399932861328
