Date,Close Price
2021-10-15,37.709999084472656
2021-11-04,43.119998931884766
2021-11-05,42.290000915527344
2021-11-08,43.20000076293945
2021-11-11,42.20000076293945
2021-11-12,42.66999816894531
2021-11-23,42.040000915527344
2022-01-21,27.350000381469727
2022-03-14,14.100000381469728
2022-05-09,13.550000190734863
2022-05-10,13.4399995803833
2022-05-11,12.710000038146973
2022-05-12,13.100000381469728
