Date,Close Price
2021-11-03,18.6299991607666
2021-12-10,21.450000762939453
2022-01-03,21.770000457763672
2022-01-04,24.309999465942383
2022-01-05,23.65999984741211
2022-01-10,23.850000381469727
2022-01-12,24.46999931335449
2022-01-13,25.020000457763672
2022-01-14,25.190000534057617
2022-01-19,22.450000762939453
2022-01-20,21.64999961853028
2022-06-30,11.130000114440918
2022-07-06,11.0600004196167
